user_id,signup_date,cohort_month,channel,device,region,user_segment,age,prior_python_score,prior_sql_score,experiment_group,assigned_at,sessions_7d,lessons_started_7d,lessons_completed_7d,study_minutes_7d,activated_7d,paywall_seen,trial_started,paid_14d,monthly_price,revenue_30d,refund_30d,payment_failed,retained_30d,retained_60d,churned_60d,support_tickets_30d,csat,nps_score,quiz_score_after,marketing_spend_user,is_test_account
U000125,2026-02-10,2026-02,email,android,Moscow,student,18.0,46.6,65.0,control,2026-02-11,5,3,2,98.4,True,True,False,False,0,0.0,False,False,True,False,False,0,,10.0,63.6,89.74,False
U000126,2026-04-14,2026-04,paid_search,desktop,Moscow,career_switcher,31.0,30.9,71.2,smart_onboarding,2026-04-14,6,12,11,255.8,True,True,True,True,990,990.0,False,False,False,False,True,0,,6.0,88.2,523.23,False
U000127,2026-03-25,2026-03,paid_search,mobile_web,Other,junior_analyst,,52.7,40.5,control,2026-03-25,4,3,1,59.7,False,True,False,False,0,0.0,False,False,False,False,False,1,3.0,6.0,39.4,398.96,False
U000128,2026-05-22,2026-05,organic,android,Yekaterinburg,other,29.0,65.5,33.4,smart_onboarding,2026-05-22,4,7,4,141.2,True,True,True,True,1490,1490.0,False,False,True,False,True,0,,10.0,88.4,0.0,False
U000129,2026-04-13,2026-04,organic,mobile_web,Moscow,career_switcher,23.0,38.1,32.4,control,2026-04-13,4,12,3,91.3,True,True,False,True,1490,1490.0,False,False,True,False,True,0,,10.0,52.0,0.0,False
U000130,2026-01-03,2026-01,paid_social,android,Other,career_switcher,42.0,0.0,50.2,control,2026-01-03,1,2,1,52.1,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,26.3,540.71,False
U000131,2026-06-18,2026-06,paid_search,ios,Other,career_switcher,18.0,82.7,34.5,smart_onboarding,2026-06-19,4,2,2,103.6,True,True,False,False,0,0.0,False,False,True,False,False,0,,5.0,63.4,613.5,False
U000132,2026-02-08,2026-02,organic,desktop,Other,career_switcher,39.0,54.1,31.6,control,2026-02-08,1,1,0,44.5,False,False,False,False,0,0.0,False,False,False,False,False,0,,7.0,36.9,0.0,False
U000133,2026-01-25,2026-01,influencer,android,Moscow,career_switcher,19.0,23.5,19.8,control,2026-01-26,10,5,2,264.8,True,True,False,True,990,990.0,False,False,True,False,True,0,,8.0,23.6,381.85,False
U000134,2026-03-14,2026-03,organic,ios,Moscow,manager,30.0,22.3,63.6,control,2026-03-15,1,2,2,62.7,False,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,44.4,0.0,False
U000135,2026-02-22,2026-02,organic,mobile_web,Moscow,student,44.0,55.5,53.6,control,2026-02-22,4,3,3,130.4,True,True,True,True,1490,2980.0,False,False,False,False,True,0,,9.0,75.4,0.0,False
U000136,2026-06-13,2026-06,paid_social,ios,Kazan,junior_analyst,28.0,46.8,32.4,control,2026-06-13,6,3,3,176.8,True,True,False,False,0,0.0,False,False,True,False,False,0,,10.0,72.6,352.66,False
U000137,2026-03-09,2026-03,referral,ios,Saint Petersburg,manager,32.0,53.9,38.1,smart_onboarding,2026-03-09,5,9,5,160.2,True,True,True,True,1990,1990.0,False,False,True,True,False,0,,7.0,74.2,132.43,False
U000138,2026-04-18,2026-04,paid_search,android,Novosibirsk,junior_analyst,42.0,64.1,70.6,control,2026-04-18,5,6,6,166.7,True,True,False,False,0,0.0,False,False,True,True,False,0,,5.0,70.7,503.95,False
U000139,2026-05-19,2026-05,email,ios,Other,other,19.0,43.7,55.2,control,2026-05-20,5,6,2,146.1,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,47.5,44.5,False
U000140,2026-06-16,2026-06,paid_search,android,Yekaterinburg,manager,38.0,80.2,35.7,control,2026-06-16,2,4,3,115.7,True,True,True,False,0,0.0,False,True,False,False,False,1,4.0,6.0,42.7,498.44,False
U000141,2026-05-10,2026-05,influencer,ios,Moscow,student,40.0,45.3,58.3,control,2026-05-10,5,9,6,194.7,True,True,False,False,0,0.0,False,False,True,True,False,0,,9.0,74.2,526.01,False
U000142,2026-05-17,2026-05,paid_search,ios,Saint Petersburg,junior_analyst,36.0,64.4,62.8,smart_onboarding,2026-05-17,8,8,5,160.7,True,True,True,True,1490,2980.0,False,False,False,False,True,0,,8.0,58.5,532.0,False
U000143,2026-03-30,2026-03,organic,desktop,Other,manager,31.0,55.0,74.1,smart_onboarding,2026-03-31,3,2,2,87.3,False,True,False,False,0,0.0,False,False,False,False,False,0,,4.0,54.4,0.0,False
U000144,2026-03-02,2026-03,organic,mobile_web,Other,career_switcher,30.0,53.9,39.2,smart_onboarding,2026-03-03,7,5,4,183.8,True,True,False,False,0,0.0,False,False,False,False,False,0,,4.0,79.6,0.0,False
U000145,2026-02-24,2026-02,email,ios,Kazan,career_switcher,27.0,38.6,21.3,smart_onboarding,2026-02-24,6,9,6,200.9,True,True,True,True,1490,1490.0,False,False,True,True,False,0,,6.0,70.7,48.41,False
U000146,2026-06-27,2026-06,paid_search,ios,Moscow,career_switcher,27.0,39.9,25.7,smart_onboarding,2026-06-27,5,2,1,99.9,False,True,False,True,2990,2990.0,False,False,True,True,False,0,,5.0,40.3,564.28,False
U000147,2026-05-15,2026-05,paid_search,android,Saint Petersburg,manager,18.0,21.6,29.2,smart_onboarding,2026-05-16,3,3,2,150.7,False,True,False,False,0,0.0,False,False,True,False,False,0,,5.0,38.4,712.11,False
U000148,2026-06-16,2026-06,organic,android,Moscow,junior_analyst,23.0,26.6,53.1,control,2026-06-17,4,3,1,72.3,False,True,False,True,990,990.0,False,False,False,False,True,0,,6.0,33.1,0.0,False
U000149,2026-01-05,2026-01,email,desktop,Moscow,career_switcher,37.0,44.2,44.9,smart_onboarding,2026-01-06,3,5,3,89.8,True,True,False,False,0,0.0,False,False,True,True,False,0,,8.0,55.2,76.04,False
U000150,2026-05-28,2026-05,paid_social,desktop,Kazan,other,24.0,89.7,48.2,control,2026-05-28,7,9,7,195.8,True,True,False,False,0,0.0,False,False,True,True,False,0,,7.0,75.7,682.71,False
U000151,2026-02-16,2026-02,paid_social,ios,Other,student,23.0,26.1,29.5,smart_onboarding,2026-02-17,7,6,4,178.9,True,True,True,True,1490,1490.0,False,False,False,False,True,0,,8.0,63.4,436.88,False
U000152,2026-01-18,2026-01,paid_social,mobile_web,Saint Petersburg,career_switcher,23.0,57.4,21.1,smart_onboarding,2026-01-19,3,3,0,37.9,False,True,False,True,990,990.0,False,False,False,False,True,0,,4.0,42.5,417.79,False
U000153,2026-02-19,2026-02,influencer,android,Novosibirsk,career_switcher,32.0,28.8,59.4,control,2026-02-20,1,3,1,78.4,False,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,56.5,367.54,False
U000154,2026-01-13,2026-01,paid_search,ios,Saint Petersburg,manager,41.0,47.1,51.4,control,2026-01-14,6,3,3,120.9,True,True,True,True,1990,1990.0,False,False,True,False,True,0,,10.0,46.0,610.46,False
U000155,2026-01-31,2026-01,organic,ios,Moscow,career_switcher,32.0,59.0,42.1,smart_onboarding,2026-01-31,4,4,2,107.1,True,True,False,True,990,990.0,False,False,False,False,True,0,,7.0,61.6,0.0,False
U000156,2026-03-03,2026-03,organic,android,Moscow,student,18.0,3.1,50.2,smart_onboarding,2026-03-03,4,6,4,152.1,True,True,False,False,0,0.0,False,False,True,False,False,0,,9.0,47.6,0.0,False
U000157,2026-03-27,2026-03,organic,mobile_web,Kazan,career_switcher,38.0,75.2,49.7,control,2026-03-27,0,1,1,91.7,False,False,False,False,0,0.0,False,False,False,False,False,0,,5.0,48.1,0.0,False
U000158,2026-04-22,2026-04,organic,ios,Moscow,student,24.0,38.7,37.4,smart_onboarding,2026-04-23,2,3,1,60.6,False,True,False,False,0,0.0,False,False,False,False,False,1,5.0,8.0,42.9,0.0,False
U000159,2026-05-20,2026-05,referral,ios,Kazan,student,18.0,57.6,11.6,control,2026-05-21,3,2,1,105.4,False,True,False,False,0,0.0,False,False,False,False,False,1,4.0,5.0,45.3,130.59,False
U000160,2026-04-03,2026-04,paid_search,android,Saint Petersburg,student,33.0,20.2,45.2,smart_onboarding,2026-04-03,1,3,0,36.7,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,52.0,487.48,False
U000161,2026-06-11,2026-06,organic,ios,Other,student,35.0,45.2,36.3,smart_onboarding,2026-06-12,4,4,4,112.1,True,True,True,False,0,0.0,False,False,True,True,False,0,,6.0,69.4,0.0,False
U000162,2026-05-31,2026-05,organic,ios,Yekaterinburg,junior_analyst,18.0,56.6,41.9,control,2026-06-01,8,8,4,157.6,True,True,False,False,0,0.0,False,False,True,True,False,0,,7.0,68.6,0.0,False
U000163,2026-01-23,2026-01,organic,mobile_web,Other,junior_analyst,19.0,92.6,76.0,control,2026-01-24,5,7,5,250.4,True,True,True,False,0,0.0,False,False,False,False,False,0,,6.0,82.0,0.0,False
U000164,2026-04-30,2026-04,organic,ios,Other,junior_analyst,34.0,75.0,80.5,control,2026-05-01,7,7,4,136.8,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,76.0,0.0,False
U000165,2026-03-24,2026-03,organic,mobile_web,Kazan,junior_analyst,25.0,46.6,55.3,control,2026-03-25,6,3,0,177.6,False,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,46.6,0.0,False
U000166,2026-03-17,2026-03,organic,android,Novosibirsk,other,28.0,38.1,52.3,control,2026-03-17,7,7,3,149.9,True,True,False,False,0,0.0,False,False,True,False,False,0,,8.0,69.8,0.0,False
U000167,2026-04-07,2026-04,paid_search,ios,Novosibirsk,career_switcher,28.0,30.1,43.3,smart_onboarding,2026-04-08,7,8,7,208.4,True,True,False,False,0,0.0,False,True,True,True,False,2,3.0,6.0,76.2,498.9,False
U000168,2026-05-29,2026-05,paid_social,mobile_web,Moscow,student,26.0,23.8,53.8,control,2026-05-30,8,10,4,183.6,True,True,True,False,0,0.0,False,False,True,True,False,0,,7.0,58.4,469.32,False
U000169,2026-05-14,2026-05,referral,desktop,Yekaterinburg,junior_analyst,23.0,62.8,51.1,smart_onboarding,2026-05-15,5,6,3,190.1,True,True,False,True,990,990.0,False,False,False,False,True,0,,6.0,69.7,130.72,False
U000170,2026-04-07,2026-04,organic,desktop,Yekaterinburg,junior_analyst,31.0,76.5,64.4,smart_onboarding,2026-04-07,6,6,3,147.0,True,True,False,True,1990,1990.0,False,False,False,False,True,0,,8.0,83.4,0.0,False
U000171,2026-05-10,2026-05,organic,android,Other,other,30.0,48.2,28.9,smart_onboarding,2026-05-11,5,5,3,165.3,True,True,False,True,1490,2980.0,False,False,True,True,False,0,,10.0,49.0,0.0,False
U000172,2026-01-18,2026-01,paid_search,android,Novosibirsk,junior_analyst,28.0,10.2,54.2,smart_onboarding,2026-01-18,5,3,1,229.5,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,20.6,548.6,False
U000173,2026-03-29,2026-03,email,android,Moscow,career_switcher,24.0,82.8,32.0,smart_onboarding,2026-03-30,9,15,14,359.2,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,100.0,56.54,False
U000174,2026-04-06,2026-04,referral,mobile_web,Other,junior_analyst,23.0,42.9,57.8,control,2026-04-06,6,8,6,153.2,True,True,False,False,0,0.0,False,False,True,False,False,0,,8.0,71.2,118.54,False
U000175,2026-03-14,2026-03,paid_search,android,Other,career_switcher,25.0,53.1,56.5,smart_onboarding,2026-03-14,4,6,3,168.1,True,True,True,True,990,990.0,False,True,False,False,True,1,3.0,6.0,59.4,507.85,False
U000176,2026-06-14,2026-06,organic,ios,Moscow,career_switcher,34.0,46.2,21.7,control,2026-06-14,4,3,2,126.6,True,True,False,False,0,0.0,False,False,False,False,False,0,,10.0,36.6,0.0,False
U000177,2026-03-12,2026-03,organic,ios,Yekaterinburg,manager,34.0,39.5,57.5,control,2026-03-13,9,10,8,234.6,True,True,True,False,0,0.0,False,True,False,False,False,0,,6.0,76.6,0.0,False
U000178,2026-02-16,2026-02,organic,desktop,Moscow,junior_analyst,32.0,52.5,37.6,smart_onboarding,2026-02-17,6,9,8,248.4,True,True,False,False,0,0.0,False,False,True,True,False,0,,6.0,78.4,0.0,False
U000179,2026-05-13,2026-05,organic,desktop,Moscow,student,39.0,61.5,52.4,control,2026-05-13,7,3,1,75.0,False,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,60.2,0.0,False
U000180,2026-04-20,2026-04,paid_social,android,Moscow,junior_analyst,38.0,60.6,70.8,control,2026-04-21,5,5,4,128.1,True,True,True,True,1490,1490.0,False,False,True,False,True,0,,6.0,82.8,672.33,False
U000181,2026-06-25,2026-06,referral,android,Moscow,student,32.0,34.4,59.8,control,2026-06-26,7,11,5,200.8,True,True,True,False,0,0.0,False,False,True,False,False,0,,6.0,72.1,133.46,False
U000182,2026-01-09,2026-01,paid_social,ios,Moscow,career_switcher,20.0,17.9,32.1,control,2026-01-09,4,4,1,61.8,False,True,True,True,990,990.0,False,False,False,False,True,0,,8.0,27.6,362.9,False
U000183,2026-04-03,2026-04,referral,android,Moscow,career_switcher,18.0,79.4,19.3,control,2026-04-04,8,7,6,220.4,True,True,False,False,0,0.0,False,False,True,True,False,0,,7.0,82.8,91.59,False
U000184,2026-04-16,2026-04,email,android,Moscow,career_switcher,35.0,38.4,42.3,smart_onboarding,2026-04-16,7,5,4,138.8,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,53.2,73.27,False
U000185,2026-01-08,2026-01,paid_search,desktop,Moscow,career_switcher,20.0,70.3,17.4,smart_onboarding,2026-01-08,8,9,7,274.1,True,True,False,False,0,0.0,False,False,True,True,False,0,,9.0,96.9,549.91,False
U000186,2026-01-15,2026-01,referral,desktop,Novosibirsk,junior_analyst,27.0,47.8,19.6,control,2026-01-16,9,8,7,206.5,True,True,False,True,1490,2980.0,False,False,False,False,True,0,,5.0,55.0,74.42,False
U000187,2026-05-21,2026-05,organic,ios,Saint Petersburg,junior_analyst,22.0,69.0,67.2,smart_onboarding,2026-05-21,6,3,1,254.1,False,True,False,True,1990,1990.0,False,False,True,False,True,0,,9.0,70.4,0.0,False
U000188,2026-01-10,2026-01,influencer,ios,Saint Petersburg,student,25.0,47.3,26.8,control,2026-01-10,6,7,4,349.5,True,True,True,False,0,0.0,False,False,False,False,False,0,,6.0,63.1,681.0,False
U000189,2026-06-05,2026-06,organic,android,Moscow,junior_analyst,24.0,61.2,60.8,control,2026-06-05,6,5,1,108.9,False,True,False,False,0,0.0,False,True,False,False,False,1,4.0,8.0,42.9,0.0,True
U000190,2026-03-14,2026-03,paid_search,android,Saint Petersburg,student,34.0,13.7,67.8,smart_onboarding,2026-03-15,3,6,4,167.9,True,True,False,True,1490,1490.0,False,True,False,False,True,0,,6.0,72.9,628.82,False
U000191,2026-02-03,2026-02,organic,desktop,Other,junior_analyst,35.0,38.6,62.1,control,2026-02-03,7,11,8,222.0,True,True,False,False,0,0.0,False,False,True,True,False,0,,10.0,96.6,0.0,False
U000192,2026-03-23,2026-03,organic,mobile_web,Other,career_switcher,29.0,14.0,54.7,control,2026-03-23,8,4,3,154.3,True,True,False,False,0,0.0,False,False,True,True,False,0,,8.0,54.9,0.0,False
U000193,2026-04-27,2026-04,paid_search,mobile_web,,career_switcher,37.0,71.5,40.4,smart_onboarding,2026-04-28,8,7,4,153.7,True,True,False,False,0,0.0,False,False,True,True,False,0,,5.0,67.3,310.93,False
U000194,2026-06-27,2026-06,email,android,Saint Petersburg,student,22.0,67.1,32.0,smart_onboarding,2026-06-27,3,3,2,63.8,False,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,70.9,69.09,False
U000195,2026-06-15,2026-06,paid_search,android,Other,student,28.0,58.7,25.0,smart_onboarding,2026-06-15,4,4,3,146.5,True,True,False,False,0,0.0,False,False,False,False,False,0,,10.0,65.4,789.04,False
U000196,2026-05-16,2026-05,paid_search,ios,Moscow,manager,40.0,42.3,41.8,smart_onboarding,2026-05-17,11,9,4,285.5,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,69.9,737.46,False
U000197,2026-02-11,2026-02,paid_social,desktop,Saint Petersburg,junior_analyst,43.0,57.5,72.4,control,2026-02-12,8,11,10,281.9,True,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,100.0,251.37,False
U000198,2026-06-02,2026-06,organic,desktop,Other,manager,29.0,66.7,40.7,control,2026-06-03,5,5,2,93.1,True,True,False,True,990,990.0,False,False,False,False,True,0,,8.0,70.1,0.0,False
U000199,2026-05-16,2026-05,paid_search,ios,Moscow,student,26.0,45.2,52.3,control,2026-05-17,1,4,3,143.8,True,True,False,False,0,0.0,False,False,False,False,False,1,4.0,10.0,36.7,419.27,False
U000200,2026-05-20,2026-05,organic,android,Kazan,student,29.0,41.3,23.5,smart_onboarding,2026-05-20,5,14,7,235.5,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,63.4,0.0,False
U000201,2026-05-27,2026-05,paid_social,android,Yekaterinburg,student,28.0,58.6,25.6,control,2026-05-27,4,4,3,124.8,True,True,False,False,0,0.0,False,False,True,False,False,0,,4.0,68.5,420.08,False
U000202,2026-02-22,2026-02,organic,ios,Moscow,junior_analyst,33.0,65.0,46.5,control,2026-02-22,3,2,2,102.9,False,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,69.6,0.0,False
U000203,2026-02-09,2026-02,paid_search,android,Other,student,35.0,24.1,36.0,control,2026-02-10,5,6,3,111.8,True,True,True,False,0,0.0,False,False,True,True,False,0,,7.0,56.4,403.33,False
U000204,2026-01-22,2026-01,paid_social,desktop,Novosibirsk,junior_analyst,40.0,65.7,30.1,smart_onboarding,2026-01-22,5,8,5,140.1,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,61.7,527.11,False
U000205,2026-05-16,2026-05,organic,android,Other,other,34.0,33.8,31.7,smart_onboarding,2026-05-17,2,2,0,33.6,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,42.9,0.0,False
U000206,2026-05-23,2026-05,email,mobile_web,Saint Petersburg,junior_analyst,25.0,66.0,47.2,control,2026-05-24,7,13,5,192.7,True,True,False,False,0,0.0,False,False,True,True,False,0,,7.0,60.7,82.85,False
U000207,2026-06-03,2026-06,paid_social,mobile_web,Moscow,junior_analyst,27.0,41.3,67.6,smart_onboarding,2026-06-04,4,4,2,96.8,True,True,False,False,0,0.0,False,False,False,False,False,1,4.0,5.0,66.4,502.39,False
U000208,2026-06-04,2026-06,email,ios,Moscow,student,32.0,49.3,34.8,control,2026-06-04,4,6,2,150.0,True,True,True,True,990,990.0,False,False,True,True,False,0,,6.0,43.1,61.35,False
U000209,2026-04-30,2026-04,organic,ios,Moscow,student,20.0,89.0,63.3,control,2026-05-01,3,5,4,173.6,True,True,False,False,0,0.0,False,False,True,False,False,0,,5.0,95.2,0.0,False
U000210,2026-06-14,2026-06,organic,ios,Saint Petersburg,junior_analyst,29.0,78.2,57.0,control,2026-06-15,3,2,2,69.8,False,True,False,False,0,0.0,False,False,True,True,False,0,,7.0,73.4,0.0,False
U000211,2026-04-21,2026-04,organic,android,Other,career_switcher,33.0,6.5,30.1,smart_onboarding,2026-04-21,3,3,2,74.0,False,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,24.7,0.0,False
U000212,2026-06-01,2026-06,organic,android,Moscow,student,32.0,33.8,53.9,control,2026-06-01,3,8,6,170.8,True,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,80.2,0.0,False
U000213,2026-01-20,2026-01,influencer,desktop,Moscow,career_switcher,29.0,60.7,47.2,smart_onboarding,2026-01-20,7,8,7,303.9,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,69.7,802.44,False
U000214,2026-04-13,2026-04,organic,ios,Yekaterinburg,junior_analyst,22.0,63.7,40.5,control,2026-04-13,7,1,0,57.3,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,62.3,0.0,False
U000215,2026-01-08,2026-01,paid_social,ios,Other,career_switcher,33.0,5.5,49.0,smart_onboarding,2026-01-08,1,1,0,18.2,False,False,False,False,0,0.0,False,False,False,False,False,0,,4.0,41.9,431.81,False
U000216,2026-04-24,2026-04,organic,android,Novosibirsk,career_switcher,24.0,28.0,56.4,smart_onboarding,2026-04-25,8,13,7,228.5,True,True,True,False,0,0.0,False,False,True,True,False,0,,9.0,71.2,0.0,False
U000217,2026-04-13,2026-04,referral,desktop,Saint Petersburg,manager,19.0,58.6,28.6,control,2026-04-14,6,6,2,150.1,True,True,False,False,0,0.0,False,False,True,True,False,0,,9.0,58.2,138.99,False
U000218,2026-04-30,2026-04,organic,android,Saint Petersburg,career_switcher,32.0,46.7,28.1,smart_onboarding,2026-05-01,6,7,3,112.0,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,78.3,0.0,False
U000219,2026-05-31,2026-05,organic,ios,Kazan,career_switcher,30.0,48.6,62.5,control,2026-05-31,5,6,4,146.7,True,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,58.4,0.0,False
U000220,2026-06-25,2026-06,organic,ios,Moscow,junior_analyst,25.0,71.0,25.5,control,2026-06-25,9,9,5,220.4,True,True,False,False,0,0.0,False,True,False,False,False,0,,8.0,68.2,0.0,False
U000221,2026-06-14,2026-06,organic,android,Kazan,other,38.0,24.3,40.3,control,2026-06-14,2,3,2,90.5,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,50.6,0.0,False
U000222,2026-03-04,2026-03,organic,mobile_web,Saint Petersburg,junior_analyst,30.0,67.4,54.6,control,2026-03-04,3,4,3,116.3,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,65.8,0.0,False
U000223,2026-01-08,2026-01,paid_search,ios,Moscow,junior_analyst,33.0,32.2,50.8,smart_onboarding,2026-01-09,7,11,5,209.9,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,66.4,441.71,False
U000224,2026-04-18,2026-04,paid_social,desktop,Novosibirsk,other,26.0,15.5,42.5,control,2026-04-18,10,6,3,227.8,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,63.2,556.15,False
U000225,2026-06-29,2026-06,paid_social,ios,Saint Petersburg,student,18.0,42.7,24.5,control,2026-06-30,4,6,4,129.9,True,True,False,False,0,0.0,False,True,False,False,False,3,3.0,4.0,65.9,346.35,False
U000226,2026-01-11,2026-01,email,desktop,Kazan,student,29.0,15.2,22.3,control,2026-01-12,2,4,1,65.5,False,True,True,False,0,0.0,False,False,False,False,False,0,,8.0,32.5,85.03,False
