user_id,experiment_group,assigned_at,experiment_name
U000519,control,2026-04-01,smart_onboarding_v1
U000520,smart_onboarding,2026-02-26,smart_onboarding_v1
U000521,control,2026-05-19,smart_onboarding_v1
U000522,control,2026-03-25,smart_onboarding_v1
U000523,smart_onboarding,2026-03-13,smart_onboarding_v1
U000524,control,2026-03-27,smart_onboarding_v1
U000525,smart_onboarding,2026-04-24,smart_onboarding_v1
U000526,smart_onboarding,2026-03-04,smart_onboarding_v1
U000527,smart_onboarding,2026-04-12,smart_onboarding_v1
U000528,smart_onboarding,2026-07-01,smart_onboarding_v1
U000529,smart_onboarding,2026-02-12,smart_onboarding_v1
U000530,control,2026-06-13,smart_onboarding_v1
U000531,control,2026-02-19,smart_onboarding_v1
U000532,control,2026-06-29,smart_onboarding_v1
U000533,control,2026-04-11,smart_onboarding_v1
U000534,smart_onboarding,2026-05-02,smart_onboarding_v1
U000535,control,2026-06-25,smart_onboarding_v1
U000536,smart_onboarding,2026-02-26,smart_onboarding_v1
U000537,control,2026-03-29,smart_onboarding_v1
U000538,smart_onboarding,2026-04-08,smart_onboarding_v1
U000539,smart_onboarding,2026-03-06,smart_onboarding_v1
U000540,smart_onboarding,2026-02-11,smart_onboarding_v1
U000541,smart_onboarding,2026-05-07,smart_onboarding_v1
U000542,smart_onboarding,2026-03-13,smart_onboarding_v1
U000543,smart_onboarding,2026-01-29,smart_onboarding_v1
U000544,smart_onboarding,2026-06-09,smart_onboarding_v1
U000545,smart_onboarding,2026-01-07,smart_onboarding_v1
U000546,smart_onboarding,2026-02-14,smart_onboarding_v1
U000547,control,2026-02-07,smart_onboarding_v1
U000548,control,2026-05-01,smart_onboarding_v1
U000549,control,2026-05-21,smart_onboarding_v1
U000550,smart_onboarding,2026-06-27,smart_onboarding_v1
U000551,smart_onboarding,2026-05-07,smart_onboarding_v1
U000552,control,2026-03-19,smart_onboarding_v1
U000553,smart_onboarding,2026-03-15,smart_onboarding_v1
U000554,smart_onboarding,2026-04-01,smart_onboarding_v1
U000555,smart_onboarding,2026-04-16,smart_onboarding_v1
U000556,control,2026-02-05,smart_onboarding_v1
U000557,control,2026-03-04,smart_onboarding_v1
U000558,smart_onboarding,2026-02-07,smart_onboarding_v1
U000559,control,2026-02-14,smart_onboarding_v1
U000560,control,2026-02-21,smart_onboarding_v1
U000561,smart_onboarding,2026-04-09,smart_onboarding_v1
U000562,control,2026-06-06,smart_onboarding_v1
U000563,control,2026-03-27,smart_onboarding_v1
U000564,smart_onboarding,2026-04-02,smart_onboarding_v1
U000565,smart_onboarding,2026-03-29,smart_onboarding_v1
U000566,smart_onboarding,2026-05-12,smart_onboarding_v1
U000567,smart_onboarding,2026-06-22,smart_onboarding_v1
U000568,smart_onboarding,2026-04-20,smart_onboarding_v1
U000569,control,2026-01-24,smart_onboarding_v1
U000570,control,2026-01-07,smart_onboarding_v1
U000571,control,2026-05-01,smart_onboarding_v1
U000572,control,2026-03-20,smart_onboarding_v1
U000573,control,2026-03-06,smart_onboarding_v1
U000574,smart_onboarding,2026-02-18,smart_onboarding_v1
U000575,smart_onboarding,2026-04-28,smart_onboarding_v1
U000576,control,2026-01-04,smart_onboarding_v1
U000577,control,2026-04-06,smart_onboarding_v1
U000578,smart_onboarding,2026-02-14,smart_onboarding_v1
U000579,smart_onboarding,2026-06-15,smart_onboarding_v1
U000580,smart_onboarding,2026-03-08,smart_onboarding_v1
U000581,control,2026-05-11,smart_onboarding_v1
U000582,control,2026-02-23,smart_onboarding_v1
U000583,smart_onboarding,2026-06-25,smart_onboarding_v1
U000584,smart_onboarding,2026-03-21,smart_onboarding_v1
U000585,smart_onboarding,2026-02-27,smart_onboarding_v1
U000586,control,2026-04-01,smart_onboarding_v1
U000587,smart_onboarding,2026-05-08,smart_onboarding_v1
U000588,smart_onboarding,2026-04-16,smart_onboarding_v1
U000589,control,2026-06-26,smart_onboarding_v1
U000590,control,2026-03-14,smart_onboarding_v1
U000591,smart_onboarding,2026-04-22,smart_onboarding_v1
U000592,smart_onboarding,2026-02-01,smart_onboarding_v1
U000593,smart_onboarding,2026-06-04,smart_onboarding_v1
U000594,control,2026-06-25,smart_onboarding_v1
U000595,smart_onboarding,2026-04-06,smart_onboarding_v1
U000596,smart_onboarding,2026-03-27,smart_onboarding_v1
U000597,control,2026-03-22,smart_onboarding_v1
U000598,smart_onboarding,2026-03-01,smart_onboarding_v1
U000599,smart_onboarding,2026-03-02,smart_onboarding_v1
U000600,smart_onboarding,2026-02-27,smart_onboarding_v1
U000601,control,2026-04-30,smart_onboarding_v1
U000602,smart_onboarding,2026-06-21,smart_onboarding_v1
U000603,control,2026-04-24,smart_onboarding_v1
U000604,smart_onboarding,2026-04-04,smart_onboarding_v1
U000605,smart_onboarding,2026-05-01,smart_onboarding_v1
U000606,smart_onboarding,2026-05-25,smart_onboarding_v1
U000607,smart_onboarding,2026-01-29,smart_onboarding_v1
U000608,control,2026-03-14,smart_onboarding_v1
U000609,smart_onboarding,2026-06-15,smart_onboarding_v1
U000610,control,2026-04-24,smart_onboarding_v1
U000611,control,2026-05-08,smart_onboarding_v1
U000612,smart_onboarding,2026-01-20,smart_onboarding_v1
U000613,control,2026-05-23,smart_onboarding_v1
U000614,smart_onboarding,2026-02-14,smart_onboarding_v1
U000615,control,2026-02-10,smart_onboarding_v1
U000616,control,2026-05-27,smart_onboarding_v1
U000617,smart_onboarding,2026-04-18,smart_onboarding_v1
U000618,smart_onboarding,2026-05-20,smart_onboarding_v1
U000619,control,2026-03-01,smart_onboarding_v1
U000620,control,2026-02-01,smart_onboarding_v1
U000621,smart_onboarding,2026-04-22,smart_onboarding_v1
U000622,control,2026-03-24,smart_onboarding_v1
U000623,smart_onboarding,2026-02-13,smart_onboarding_v1
U000624,control,2026-06-28,smart_onboarding_v1
U000625,smart_onboarding,2026-01-29,smart_onboarding_v1
U000626,smart_onboarding,2026-05-14,smart_onboarding_v1
U000627,smart_onboarding,2026-03-04,smart_onboarding_v1
U000628,control,2026-04-18,smart_onboarding_v1
U000629,smart_onboarding,2026-02-28,smart_onboarding_v1
U000630,smart_onboarding,2026-02-09,smart_onboarding_v1
U000631,control,2026-06-20,smart_onboarding_v1
U000632,smart_onboarding,2026-04-27,smart_onboarding_v1
U000633,smart_onboarding,2026-03-23,smart_onboarding_v1
U000634,smart_onboarding,2026-06-17,smart_onboarding_v1
U000635,control,2026-02-09,smart_onboarding_v1
U000636,control,2026-05-27,smart_onboarding_v1
U000637,smart_onboarding,2026-03-12,smart_onboarding_v1
U000638,control,2026-04-04,smart_onboarding_v1
U000639,control,2026-04-01,smart_onboarding_v1
U000640,smart_onboarding,2026-03-22,smart_onboarding_v1
U000641,control,2026-05-18,smart_onboarding_v1
U000642,control,2026-01-31,smart_onboarding_v1
U000643,smart_onboarding,2026-01-25,smart_onboarding_v1
U000644,smart_onboarding,2026-03-15,smart_onboarding_v1
U000645,control,2026-04-16,smart_onboarding_v1
U000646,smart_onboarding,2026-06-06,smart_onboarding_v1
U000647,smart_onboarding,2026-02-07,smart_onboarding_v1
U000648,smart_onboarding,2026-02-03,smart_onboarding_v1
U000649,control,2026-05-16,smart_onboarding_v1
U000650,control,2026-06-10,smart_onboarding_v1
U000651,control,2026-03-09,smart_onboarding_v1
U000652,control,2026-04-04,smart_onboarding_v1
U000653,smart_onboarding,2026-06-18,smart_onboarding_v1
U000654,smart_onboarding,2026-05-30,smart_onboarding_v1
U000655,smart_onboarding,2026-02-04,smart_onboarding_v1
U000656,smart_onboarding,2026-04-07,smart_onboarding_v1
U000657,control,2026-05-12,smart_onboarding_v1
U000658,smart_onboarding,2026-06-10,smart_onboarding_v1
U000659,smart_onboarding,2026-04-18,smart_onboarding_v1
U000660,control,2026-03-23,smart_onboarding_v1
U000661,smart_onboarding,2026-01-13,smart_onboarding_v1
U000662,control,2026-02-03,smart_onboarding_v1
U000663,smart_onboarding,2026-06-24,smart_onboarding_v1
U000664,smart_onboarding,2026-06-25,smart_onboarding_v1
U000665,smart_onboarding,2026-03-10,smart_onboarding_v1
U000666,control,2026-03-17,smart_onboarding_v1
U000667,smart_onboarding,2026-06-12,smart_onboarding_v1
U000668,smart_onboarding,2026-03-08,smart_onboarding_v1
U000669,control,2026-06-02,smart_onboarding_v1
U000670,control,2026-02-10,smart_onboarding_v1
U000671,control,2026-05-17,smart_onboarding_v1
U000672,smart_onboarding,2026-04-18,smart_onboarding_v1
U000673,smart_onboarding,2026-05-07,smart_onboarding_v1
U000674,smart_onboarding,2026-01-12,smart_onboarding_v1
U000675,control,2026-02-23,smart_onboarding_v1
U000676,smart_onboarding,2026-05-30,smart_onboarding_v1
U000677,smart_onboarding,2026-05-28,smart_onboarding_v1
U000678,smart_onboarding,2026-04-30,smart_onboarding_v1
U000679,control,2026-07-01,smart_onboarding_v1
U000680,smart_onboarding,2026-03-29,smart_onboarding_v1
U000681,control,2026-02-20,smart_onboarding_v1
U000682,smart_onboarding,2026-06-04,smart_onboarding_v1
U000683,smart_onboarding,2026-03-22,smart_onboarding_v1
U000684,control,2026-02-06,smart_onboarding_v1
U000685,smart_onboarding,2026-05-28,smart_onboarding_v1
U000686,control,2026-04-13,smart_onboarding_v1
U000687,smart_onboarding,2026-04-16,smart_onboarding_v1
U000688,smart_onboarding,2026-03-31,smart_onboarding_v1
U000689,control,2026-06-11,smart_onboarding_v1
U000690,control,2026-04-28,smart_onboarding_v1
U000691,control,2026-05-05,smart_onboarding_v1
U000692,control,2026-02-27,smart_onboarding_v1
U000693,control,2026-04-05,smart_onboarding_v1
U000694,control,2026-02-25,smart_onboarding_v1
U000695,control,2026-04-28,smart_onboarding_v1
U000696,smart_onboarding,2026-04-08,smart_onboarding_v1
U000697,control,2026-03-17,smart_onboarding_v1
U000698,smart_onboarding,2026-05-31,smart_onboarding_v1
U000699,smart_onboarding,2026-06-26,smart_onboarding_v1
U000700,control,2026-03-23,smart_onboarding_v1
U000701,smart_onboarding,2026-02-03,smart_onboarding_v1
U000702,smart_onboarding,2026-06-06,smart_onboarding_v1
U000703,smart_onboarding,2026-02-17,smart_onboarding_v1
U000704,smart_onboarding,2026-04-07,smart_onboarding_v1
U000705,control,2026-02-11,smart_onboarding_v1
U000706,control,2026-05-19,smart_onboarding_v1
U000707,control,2026-03-09,smart_onboarding_v1
U000708,smart_onboarding,2026-02-11,smart_onboarding_v1
U000709,control,2026-05-23,smart_onboarding_v1
U000710,control,2026-03-03,smart_onboarding_v1
U000711,smart_onboarding,2026-06-26,smart_onboarding_v1
U000712,control,2026-04-05,smart_onboarding_v1
U000713,control,2026-06-29,smart_onboarding_v1
U000714,control,2026-04-11,smart_onboarding_v1
U000715,smart_onboarding,2026-02-09,smart_onboarding_v1
U000716,control,2026-01-17,smart_onboarding_v1
U000717,smart_onboarding,2026-04-13,smart_onboarding_v1
U000718,control,2026-05-05,smart_onboarding_v1
U000719,smart_onboarding,2026-01-31,smart_onboarding_v1
U000720,smart_onboarding,2026-05-08,smart_onboarding_v1
U000721,control,2026-02-18,smart_onboarding_v1
U000722,smart_onboarding,2026-06-25,smart_onboarding_v1
U000723,control,2026-04-11,smart_onboarding_v1
U000724,control,2026-02-06,smart_onboarding_v1
U000725,control,2026-04-18,smart_onboarding_v1
U000726,smart_onboarding,2026-04-25,smart_onboarding_v1
U000727,control,2026-01-28,smart_onboarding_v1
U000728,smart_onboarding,2026-04-17,smart_onboarding_v1
U000729,control,2026-04-15,smart_onboarding_v1
U000730,smart_onboarding,2026-05-15,smart_onboarding_v1
U000731,control,2026-06-14,smart_onboarding_v1
U000732,control,2026-06-25,smart_onboarding_v1
U000733,smart_onboarding,2026-01-24,smart_onboarding_v1
U000734,smart_onboarding,2026-06-20,smart_onboarding_v1
U000735,control,2026-02-06,smart_onboarding_v1
U000736,control,2026-06-24,smart_onboarding_v1
U000737,control,2026-05-28,smart_onboarding_v1
U000738,smart_onboarding,2026-06-27,smart_onboarding_v1
U000739,smart_onboarding,2026-03-02,smart_onboarding_v1
U000740,smart_onboarding,2026-02-28,smart_onboarding_v1
U000741,smart_onboarding,2026-02-18,smart_onboarding_v1
U000742,control,2026-03-21,smart_onboarding_v1
U000743,control,2026-03-04,smart_onboarding_v1
U000744,control,2026-06-20,smart_onboarding_v1
U000745,smart_onboarding,2026-06-13,smart_onboarding_v1
U000746,smart_onboarding,2026-03-16,smart_onboarding_v1
U000747,control,2026-01-20,smart_onboarding_v1
U000748,smart_onboarding,2026-03-08,smart_onboarding_v1
U000749,smart_onboarding,2026-02-28,smart_onboarding_v1
U000750,smart_onboarding,2026-05-29,smart_onboarding_v1
U000751,smart_onboarding,2026-06-18,smart_onboarding_v1
U000752,smart_onboarding,2026-06-29,smart_onboarding_v1
U000753,smart_onboarding,2026-06-26,smart_onboarding_v1
U000754,control,2026-03-27,smart_onboarding_v1
U000755,control,2026-04-01,smart_onboarding_v1
U000756,smart_onboarding,2026-04-13,smart_onboarding_v1
U000757,smart_onboarding,2026-03-08,smart_onboarding_v1
U000758,control,2026-01-31,smart_onboarding_v1
U000759,smart_onboarding,2026-04-24,smart_onboarding_v1
U000760,smart_onboarding,2026-05-08,smart_onboarding_v1
U000761,smart_onboarding,2026-05-30,smart_onboarding_v1
U000762,smart_onboarding,2026-06-06,smart_onboarding_v1
U000763,control,2026-02-14,smart_onboarding_v1
U000764,control,2026-05-31,smart_onboarding_v1
U000765,control,2026-02-26,smart_onboarding_v1
U000766,control,2026-04-02,smart_onboarding_v1
U000767,control,2026-05-04,smart_onboarding_v1
U000768,control,2026-01-30,smart_onboarding_v1
U000769,smart_onboarding,2026-05-20,smart_onboarding_v1
U000770,control,2026-03-15,smart_onboarding_v1
U000771,smart_onboarding,2026-04-23,smart_onboarding_v1
U000772,control,2026-03-13,smart_onboarding_v1
U000773,smart_onboarding,2026-04-11,smart_onboarding_v1
U000774,smart_onboarding,2026-04-25,smart_onboarding_v1
U000775,smart_onboarding,2026-03-13,smart_onboarding_v1
U000776,control,2026-02-09,smart_onboarding_v1
U000777,smart_onboarding,2026-06-29,smart_onboarding_v1
U000778,control,2026-03-18,smart_onboarding_v1
U000779,smart_onboarding,2026-06-17,smart_onboarding_v1
U000780,control,2026-04-14,smart_onboarding_v1
U000781,smart_onboarding,2026-02-02,smart_onboarding_v1
U000782,smart_onboarding,2026-02-16,smart_onboarding_v1
U000783,smart_onboarding,2026-03-26,smart_onboarding_v1
U000784,smart_onboarding,2026-02-01,smart_onboarding_v1
U000785,smart_onboarding,2026-02-15,smart_onboarding_v1
U000786,smart_onboarding,2026-05-25,smart_onboarding_v1
U000787,smart_onboarding,2026-05-19,smart_onboarding_v1
U000788,control,2026-03-12,smart_onboarding_v1
U000789,smart_onboarding,2026-05-13,smart_onboarding_v1
U000790,smart_onboarding,2026-06-30,smart_onboarding_v1
U000791,smart_onboarding,2026-06-08,smart_onboarding_v1
U000792,smart_onboarding,2026-02-23,smart_onboarding_v1
U000793,control,2026-06-22,smart_onboarding_v1
U000794,smart_onboarding,2026-06-08,smart_onboarding_v1
U000795,smart_onboarding,2026-03-17,smart_onboarding_v1
U000796,control,2026-01-31,smart_onboarding_v1
U000797,smart_onboarding,2026-02-12,smart_onboarding_v1
U000798,smart_onboarding,2026-01-22,smart_onboarding_v1
U000799,smart_onboarding,2026-02-16,smart_onboarding_v1
U000800,control,2026-05-12,smart_onboarding_v1
U000801,control,2026-05-02,smart_onboarding_v1
U000802,control,2026-06-09,smart_onboarding_v1
U000803,smart_onboarding,2026-04-19,smart_onboarding_v1
U000804,smart_onboarding,2026-06-30,smart_onboarding_v1
U000805,control,2026-03-31,smart_onboarding_v1
U000806,smart_onboarding,2026-01-31,smart_onboarding_v1
U000807,control,2026-06-19,smart_onboarding_v1
U000808,smart_onboarding,2026-06-14,smart_onboarding_v1
U000809,control,2026-05-10,smart_onboarding_v1
U000810,control,2026-06-21,smart_onboarding_v1
U000811,smart_onboarding,2026-03-03,smart_onboarding_v1
U000812,control,2026-04-20,smart_onboarding_v1
U000813,control,2026-01-09,smart_onboarding_v1
U000814,control,2026-05-28,smart_onboarding_v1
U000815,smart_onboarding,2026-05-27,smart_onboarding_v1
U000816,control,2026-04-01,smart_onboarding_v1
U000817,smart_onboarding,2026-01-31,smart_onboarding_v1
U000818,control,2026-02-17,smart_onboarding_v1
U000819,control,2026-05-24,smart_onboarding_v1
U000820,control,2026-04-28,smart_onboarding_v1
U000821,smart_onboarding,2026-04-17,smart_onboarding_v1
U000822,control,2026-06-16,smart_onboarding_v1
U000823,smart_onboarding,2026-01-06,smart_onboarding_v1
U000824,control,2026-05-08,smart_onboarding_v1
U000825,control,2026-02-26,smart_onboarding_v1
U000826,control,2026-01-18,smart_onboarding_v1
U000827,smart_onboarding,2026-05-23,smart_onboarding_v1
U000828,control,2026-03-23,smart_onboarding_v1
U000829,control,2026-06-29,smart_onboarding_v1
U000830,control,2026-05-03,smart_onboarding_v1
U000831,control,2026-01-16,smart_onboarding_v1
U000832,smart_onboarding,2026-06-24,smart_onboarding_v1
U000833,control,2026-05-23,smart_onboarding_v1
U000834,smart_onboarding,2026-03-28,smart_onboarding_v1
U000835,smart_onboarding,2026-01-15,smart_onboarding_v1
U000836,smart_onboarding,2026-03-27,smart_onboarding_v1
U000837,smart_onboarding,2026-02-23,smart_onboarding_v1
U000838,smart_onboarding,2026-05-19,smart_onboarding_v1
U000839,smart_onboarding,2026-04-29,smart_onboarding_v1
U000840,control,2026-01-04,smart_onboarding_v1
U000841,smart_onboarding,2026-03-02,smart_onboarding_v1
U000842,control,2026-04-24,smart_onboarding_v1
U000843,control,2026-06-20,smart_onboarding_v1
U000844,smart_onboarding,2026-06-19,smart_onboarding_v1
U000845,control,2026-06-19,smart_onboarding_v1
U000846,control,2026-03-29,smart_onboarding_v1
U000847,smart_onboarding,2026-03-06,smart_onboarding_v1
U000848,control,2026-03-22,smart_onboarding_v1
U000849,control,2026-03-09,smart_onboarding_v1
U000850,smart_onboarding,2026-03-24,smart_onboarding_v1
U000851,control,2026-01-08,smart_onboarding_v1
U000852,smart_onboarding,2026-04-05,smart_onboarding_v1
U000853,smart_onboarding,2026-02-03,smart_onboarding_v1
U000854,control,2026-04-20,smart_onboarding_v1
U000855,smart_onboarding,2026-03-08,smart_onboarding_v1
U000856,control,2026-02-24,smart_onboarding_v1
U000857,smart_onboarding,2026-03-15,smart_onboarding_v1
U000858,control,2026-06-15,smart_onboarding_v1
U000859,smart_onboarding,2026-05-04,smart_onboarding_v1
U000860,smart_onboarding,2026-01-12,smart_onboarding_v1
U000861,control,2026-04-02,smart_onboarding_v1
U000862,control,2026-05-25,smart_onboarding_v1
U000863,control,2026-01-24,smart_onboarding_v1
U000864,smart_onboarding,2026-05-30,smart_onboarding_v1
U000865,control,2026-03-16,smart_onboarding_v1
U000866,control,2026-03-26,smart_onboarding_v1
U000867,control,2026-05-10,smart_onboarding_v1
U000868,smart_onboarding,2026-01-26,smart_onboarding_v1
U000869,smart_onboarding,2026-03-27,smart_onboarding_v1
U000870,smart_onboarding,2026-03-28,smart_onboarding_v1
U000871,smart_onboarding,2026-02-27,smart_onboarding_v1
U000872,control,2026-03-01,smart_onboarding_v1
